,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
23615,46,admin.,married,high.school,no,no,no,cellular,aug,thu,16,17,999,0,1.4,93.444,-36.1,4.962,5228.1
18111,31,admin.,married,university.degree,no,yes,no,cellular,jul,wed,255,1,999,0,1.4,93.918,-42.7,4.963,5228.1
5748,37,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,248,2,999,0,1.1,93.994,-36.4,4.857,5191.0
22495,59,retired,married,unknown,no,no,no,cellular,aug,fri,69,1,999,0,1.4,93.444,-36.1,4.964,5228.1
34966,25,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,64,2,999,0,-1.8,92.893,-46.2,1.25,5099.1
25205,46,admin.,married,high.school,no,yes,no,cellular,nov,tue,107,3,999,0,-0.1,93.2,-42.0,4.153,5195.8
18796,47,services,married,unknown,no,yes,no,cellular,jul,thu,43,3,999,0,1.4,93.918,-42.7,4.968,5228.1
39987,30,technician,single,professional.course,no,yes,no,telephone,jun,tue,12,1,999,0,-1.7,94.055,-39.8,0.761,4991.6
3466,40,services,single,high.school,unknown,yes,no,telephone,may,thu,381,7,999,0,1.1,93.994,-36.4,4.86,5191.0
30530,38,admin.,single,university.degree,no,no,no,cellular,may,mon,190,3,999,0,-1.8,92.893,-46.2,1.354,5099.1
10898,42,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,104,1,999,0,1.4,94.465,-41.8,4.962,5228.1
10364,52,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,401,2,999,0,1.4,94.465,-41.8,4.96,5228.1
36957,63,retired,divorced,university.degree,no,yes,yes,cellular,jul,thu,146,1,999,1,-2.9,92.469,-33.6,1.072,5076.2
30141,28,admin.,single,high.school,no,no,no,cellular,apr,thu,571,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
28188,35,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,381,1,999,1,-1.8,93.075,-47.1,1.453,5099.1
754,32,services,married,high.school,no,no,no,telephone,may,tue,190,3,999,0,1.1,93.994,-36.4,4.857,5191.0
23910,32,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,19,9,999,0,1.4,93.444,-36.1,4.963,5228.1
443,45,management,married,university.degree,no,yes,no,telephone,may,tue,140,1,999,0,1.1,93.994,-36.4,4.857,5191.0
30932,30,management,single,university.degree,no,yes,no,cellular,may,tue,876,1,999,0,-1.8,92.893,-46.2,1.344,5099.1
36110,27,services,married,university.degree,no,no,no,cellular,may,tue,752,2,3,1,-1.8,92.893,-46.2,1.266,5099.1
972,33,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0
16763,36,admin.,single,university.degree,no,no,yes,cellular,jul,thu,139,1,999,0,1.4,93.918,-42.7,4.962,5228.1
11653,53,management,divorced,university.degree,no,no,no,telephone,jun,fri,23,3,999,0,1.4,94.465,-41.8,4.959,5228.1
35444,43,admin.,single,high.school,no,yes,no,cellular,may,mon,159,3,999,0,-1.8,92.893,-46.2,1.244,5099.1
825,52,technician,married,professional.course,no,yes,no,telephone,may,wed,133,2,999,0,1.1,93.994,-36.4,4.856,5191.0
17092,43,admin.,single,high.school,no,yes,no,cellular,jul,fri,335,1,999,0,1.4,93.918,-42.7,4.962,5228.1
39024,29,unemployed,married,basic.4y,no,no,no,telephone,dec,thu,805,1,999,0,-3.0,92.713,-33.0,0.714,5023.5
22904,30,technician,divorced,university.degree,no,no,no,cellular,aug,mon,731,3,999,0,1.4,93.444,-36.1,4.965,5228.1
12205,50,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,79,3,999,0,1.4,93.918,-42.7,4.956,5228.1
19044,42,technician,married,professional.course,no,yes,no,cellular,aug,tue,607,3,999,0,1.4,93.444,-36.1,4.968,5228.1
13144,43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,317,1,999,0,1.4,93.918,-42.7,4.962,5228.1
25984,34,services,divorced,basic.6y,unknown,no,no,cellular,nov,wed,254,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
38453,64,admin.,married,high.school,no,yes,no,cellular,oct,fri,427,1,999,1,-3.4,92.431,-26.9,0.73,5017.5
14032,36,services,single,high.school,no,no,no,cellular,jul,fri,254,2,999,0,1.4,93.918,-42.7,4.963,5228.1
10391,45,admin.,married,high.school,no,yes,yes,telephone,jun,mon,523,1,999,0,1.4,94.465,-41.8,4.96,5228.1
31161,30,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,129,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
10530,50,services,single,basic.4y,no,yes,no,telephone,jun,tue,355,2,999,0,1.4,94.465,-41.8,4.961,5228.1
16329,35,services,divorced,university.degree,no,yes,no,telephone,jul,tue,119,2,999,0,1.4,93.918,-42.7,4.961,5228.1
19100,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,67,4,999,0,1.4,93.444,-36.1,4.968,5228.1
16194,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,124,2,999,0,1.4,93.918,-42.7,4.961,5228.1
3443,31,blue-collar,divorced,basic.9y,no,no,no,telephone,may,thu,475,2,999,0,1.1,93.994,-36.4,4.86,5191.0
21937,37,technician,married,professional.course,no,yes,no,cellular,aug,wed,97,2,999,0,1.4,93.444,-36.1,4.964,5228.1
6821,41,blue-collar,married,basic.4y,no,no,yes,telephone,may,wed,99,2,999,0,1.1,93.994,-36.4,4.857,5191.0
32844,28,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,146,3,999,0,-1.8,92.893,-46.2,1.299,5099.1
30679,42,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,632,5,10,1,-1.8,92.893,-46.2,1.344,5099.1
24791,35,admin.,married,high.school,no,no,no,cellular,nov,tue,72,1,999,0,-0.1,93.2,-42.0,4.153,5195.8
2338,37,technician,single,university.degree,no,yes,no,telephone,may,tue,370,1,999,0,1.1,93.994,-36.4,4.856,5191.0
8639,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,81,1,999,0,1.4,94.465,-41.8,4.864,5228.1
21263,51,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,204,5,999,0,1.4,93.444,-36.1,4.963,5228.1
3067,55,technician,married,professional.course,unknown,no,no,telephone,may,wed,806,2,999,0,1.1,93.994,-36.4,4.859,5191.0
7983,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,747,2,999,0,1.4,94.465,-41.8,4.865,5228.1
37786,43,services,married,high.school,no,no,yes,cellular,aug,tue,79,2,3,2,-2.9,92.201,-31.4,0.838,5076.2
1164,33,admin.,single,university.degree,no,no,no,telephone,may,thu,342,1,999,0,1.1,93.994,-36.4,4.855,5191.0
13815,26,admin.,single,high.school,no,no,no,telephone,jul,thu,924,5,999,0,1.4,93.918,-42.7,4.963,5228.1
12995,35,entrepreneur,married,basic.9y,no,no,no,cellular,jul,tue,291,2,999,0,1.4,93.918,-42.7,4.962,5228.1
20299,29,technician,married,high.school,no,no,no,telephone,aug,mon,133,5,999,0,1.4,93.444,-36.1,4.965,5228.1
29167,39,blue-collar,married,unknown,no,no,no,cellular,apr,fri,79,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
15722,34,blue-collar,married,high.school,no,no,yes,cellular,jul,mon,177,1,999,0,1.4,93.918,-42.7,4.96,5228.1
35092,53,admin.,married,high.school,no,yes,no,cellular,may,fri,358,1,999,1,-1.8,92.893,-46.2,1.25,5099.1
35859,49,admin.,married,university.degree,no,yes,no,cellular,may,fri,168,1,999,0,-1.8,92.893,-46.2,1.259,5099.1
18912,33,student,divorced,professional.course,no,no,no,cellular,aug,mon,1110,1,999,0,1.4,93.444,-36.1,4.97,5228.1
16321,35,services,single,high.school,unknown,yes,yes,telephone,jul,tue,1148,2,999,0,1.4,93.918,-42.7,4.961,5228.1
38371,32,services,married,high.school,no,no,no,cellular,oct,mon,217,1,999,0,-3.4,92.431,-26.9,0.739,5017.5
41008,23,student,single,high.school,no,yes,no,cellular,oct,thu,262,3,999,0,-1.1,94.601,-49.5,1.025,4963.6
1935,36,admin.,married,high.school,no,yes,no,telephone,may,fri,31,3,999,0,1.1,93.994,-36.4,4.855,5191.0
25390,32,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,247,2,999,0,-0.1,93.2,-42.0,4.153,5195.8
4695,53,retired,married,high.school,unknown,no,no,telephone,may,wed,264,2,999,0,1.1,93.994,-36.4,4.858,5191.0
7742,33,admin.,married,high.school,no,yes,no,telephone,may,fri,53,7,999,0,1.1,93.994,-36.4,4.864,5191.0
5527,42,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,204,1,999,0,1.1,93.994,-36.4,4.857,5191.0
37379,42,management,divorced,unknown,no,yes,no,cellular,aug,wed,266,2,999,0,-2.9,92.201,-31.4,0.879,5076.2
24422,36,admin.,married,high.school,no,no,no,cellular,nov,mon,64,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
19193,45,admin.,married,university.degree,no,yes,no,cellular,aug,wed,314,5,999,0,1.4,93.444,-36.1,4.967,5228.1
8273,35,self-employed,married,basic.9y,no,no,yes,telephone,jun,tue,227,1,999,0,1.4,94.465,-41.8,4.864,5228.1
27286,44,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,fri,119,2,999,1,-0.1,93.2,-42.0,4.021,5195.8
13944,38,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,83,2,999,0,1.4,93.918,-42.7,4.963,5228.1
33035,27,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,877,7,999,0,-1.8,92.893,-46.2,1.299,5099.1
25044,49,technician,married,professional.course,no,no,no,cellular,nov,tue,267,1,999,0,-0.1,93.2,-42.0,4.153,5195.8
35656,41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,105,1,999,1,-1.8,92.893,-46.2,1.244,5099.1
25337,30,entrepreneur,single,basic.9y,no,yes,no,cellular,nov,tue,108,5,999,0,-0.1,93.2,-42.0,4.153,5195.8
27506,57,admin.,married,high.school,no,yes,no,cellular,nov,fri,41,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
3767,30,admin.,single,university.degree,no,no,no,telephone,may,fri,386,1,999,0,1.1,93.994,-36.4,4.859,5191.0
31502,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,187,8,999,0,-1.8,92.893,-46.2,1.334,5099.1
36328,33,admin.,single,university.degree,no,yes,no,cellular,jun,tue,257,3,999,0,-2.9,92.963,-40.8,1.262,5076.2
38085,66,admin.,married,university.degree,no,no,no,cellular,sep,tue,39,1,999,0,-3.4,92.379,-29.8,0.77,5017.5
20519,59,retired,married,basic.9y,unknown,yes,no,cellular,aug,tue,464,2,999,0,1.4,93.444,-36.1,4.966,5228.1
1049,47,retired,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,441,2,999,0,1.1,93.994,-36.4,4.856,5191.0
38810,80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,186,2,3,1,-3.4,92.649,-30.1,0.714,5017.5
33248,28,admin.,single,high.school,no,yes,no,cellular,may,tue,116,2,999,0,-1.8,92.893,-46.2,1.291,5099.1
13339,32,admin.,single,high.school,no,yes,no,cellular,jul,wed,192,2,999,0,1.4,93.918,-42.7,4.962,5228.1
37796,63,technician,married,unknown,no,no,no,cellular,aug,tue,47,1,999,1,-2.9,92.201,-31.4,0.838,5076.2
26570,42,services,married,basic.6y,no,no,no,cellular,nov,thu,324,7,999,1,-0.1,93.2,-42.0,4.076,5195.8
12554,48,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,151,1,999,0,1.4,93.918,-42.7,4.96,5228.1
35990,52,services,married,high.school,no,yes,no,cellular,may,tue,108,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
36279,44,housemaid,married,university.degree,no,no,no,cellular,jun,mon,223,1,999,1,-2.9,92.963,-40.8,1.266,5076.2
13587,46,admin.,divorced,university.degree,unknown,no,no,cellular,jul,thu,642,1,999,0,1.4,93.918,-42.7,4.963,5228.1
17177,41,self-employed,married,basic.9y,no,yes,no,cellular,jul,fri,177,2,999,0,1.4,93.918,-42.7,4.962,5228.1
16023,33,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,376,1,999,0,1.4,93.918,-42.7,4.961,5228.1
34572,23,admin.,single,high.school,no,yes,no,cellular,may,thu,70,3,999,1,-1.8,92.893,-46.2,1.266,5099.1
23460,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,787,9,999,0,1.4,93.444,-36.1,4.964,5228.1
10049,55,technician,divorced,professional.course,unknown,no,no,telephone,jun,thu,885,1,999,0,1.4,94.465,-41.8,4.958,5228.1
4618,31,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,204,2,999,0,1.1,93.994,-36.4,4.856,5191.0
31668,57,retired,married,basic.6y,no,no,yes,cellular,may,thu,93,1,999,1,-1.8,92.893,-46.2,1.327,5099.1
908,59,services,divorced,high.school,no,no,no,telephone,may,wed,231,1,999,0,1.1,93.994,-36.4,4.856,5191.0
8854,53,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,627,1,999,0,1.4,94.465,-41.8,4.866,5228.1
17492,51,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,438,2,999,0,1.4,93.918,-42.7,4.962,5228.1
18682,26,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,530,3,999,0,1.4,93.918,-42.7,4.968,5228.1
32370,33,admin.,married,university.degree,no,no,no,cellular,may,fri,89,6,999,0,-1.8,92.893,-46.2,1.313,5099.1
10034,36,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,614,2,999,0,1.4,94.465,-41.8,4.958,5228.1
7274,41,blue-collar,married,professional.course,no,no,no,telephone,may,thu,53,3,999,0,1.1,93.994,-36.4,4.86,5191.0
5652,41,services,married,high.school,unknown,yes,no,telephone,may,mon,679,2,999,0,1.1,93.994,-36.4,4.857,5191.0
33783,29,admin.,single,high.school,no,no,no,cellular,may,wed,131,1,999,1,-1.8,92.893,-46.2,1.281,5099.1
14869,28,services,married,high.school,no,yes,yes,cellular,jul,wed,177,1,999,0,1.4,93.918,-42.7,4.957,5228.1
757,39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,169,3,999,0,1.1,93.994,-36.4,4.856,5191.0
31576,39,services,married,high.school,no,yes,no,telephone,may,thu,45,1,999,1,-1.8,92.893,-46.2,1.327,5099.1
20511,35,management,married,university.degree,no,yes,no,cellular,aug,tue,284,1,999,0,1.4,93.444,-36.1,4.966,5228.1
947,43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,180,5,999,0,1.1,93.994,-36.4,4.856,5191.0
9394,39,unemployed,married,professional.course,no,yes,no,telephone,jun,fri,136,6,999,0,1.4,94.465,-41.8,4.967,5228.1
13000,28,services,married,high.school,no,no,no,cellular,jul,tue,262,1,999,0,1.4,93.918,-42.7,4.962,5228.1
15103,29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,109,3,999,0,1.4,93.918,-42.7,4.958,5228.1
8304,30,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,338,1,999,0,1.4,94.465,-41.8,4.864,5228.1
17674,39,admin.,divorced,high.school,no,no,no,telephone,jul,mon,210,3,999,0,1.4,93.918,-42.7,4.962,5228.1
23620,57,management,married,university.degree,no,yes,no,cellular,aug,thu,203,17,999,0,1.4,93.444,-36.1,4.962,5228.1
1702,40,blue-collar,divorced,basic.9y,no,no,no,telephone,may,fri,25,1,999,0,1.1,93.994,-36.4,4.855,5191.0
38643,79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,149,1,999,0,-3.4,92.649,-30.1,0.72,5017.5
40226,24,services,single,high.school,no,yes,no,cellular,jul,thu,355,1,11,2,-1.7,94.215,-40.3,0.884,4991.6
56,50,management,married,university.degree,unknown,no,yes,telephone,may,mon,161,1,999,0,1.1,93.994,-36.4,4.857,5191.0
730,47,admin.,single,unknown,unknown,yes,yes,telephone,may,tue,410,2,999,0,1.1,93.994,-36.4,4.857,5191.0
978,48,blue-collar,married,high.school,no,no,no,telephone,may,wed,144,1,999,0,1.1,93.994,-36.4,4.856,5191.0
16983,43,entrepreneur,married,high.school,no,yes,no,cellular,jul,thu,810,1,999,0,1.4,93.918,-42.7,4.962,5228.1
23626,58,self-employed,married,basic.6y,unknown,yes,no,cellular,aug,thu,79,8,999,0,1.4,93.444,-36.1,4.962,5228.1
36157,32,blue-collar,single,high.school,no,no,no,cellular,may,wed,329,1,999,0,-1.8,92.893,-46.2,1.27,5099.1
7731,31,services,single,basic.9y,no,no,no,telephone,may,fri,1044,5,999,0,1.1,93.994,-36.4,4.864,5191.0
40438,56,blue-collar,divorced,basic.4y,no,yes,no,telephone,aug,mon,361,1,12,4,-1.7,94.027,-38.3,0.904,4991.6
22585,47,admin.,married,unknown,no,yes,no,cellular,aug,fri,251,2,999,0,1.4,93.444,-36.1,4.964,5228.1
8842,40,admin.,divorced,high.school,no,no,no,telephone,jun,thu,170,1,999,0,1.4,94.465,-41.8,4.866,5228.1
28138,34,admin.,married,basic.6y,no,yes,no,cellular,apr,mon,599,1,999,0,-1.8,93.075,-47.1,1.466,5099.1
8302,44,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,249,1,999,0,1.4,94.465,-41.8,4.864,5228.1
18786,34,blue-collar,married,unknown,no,yes,no,telephone,jul,thu,15,25,999,0,1.4,93.918,-42.7,4.968,5228.1
4961,32,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,36,2,999,0,1.1,93.994,-36.4,4.858,5191.0
13831,29,technician,married,unknown,no,yes,no,cellular,jul,fri,166,1,999,0,1.4,93.918,-42.7,4.963,5228.1
41081,51,admin.,divorced,high.school,no,yes,no,cellular,nov,tue,283,1,3,7,-1.1,94.767,-50.8,1.049,4963.6
22433,29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,65,1,999,0,1.4,93.444,-36.1,4.964,5228.1
12271,34,blue-collar,married,basic.6y,no,yes,no,telephone,jul,thu,93,1,999,0,1.4,93.918,-42.7,4.966,5228.1
4365,42,self-employed,married,high.school,no,no,no,telephone,may,tue,83,1,999,0,1.1,93.994,-36.4,4.856,5191.0
25992,34,services,single,basic.9y,no,yes,yes,cellular,nov,wed,300,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
28250,33,blue-collar,single,professional.course,no,no,no,cellular,apr,tue,221,2,999,0,-1.8,93.075,-47.1,1.453,5099.1
30442,42,services,married,high.school,no,no,no,cellular,may,mon,312,2,999,0,-1.8,92.893,-46.2,1.354,5099.1
32843,52,services,married,high.school,unknown,yes,no,cellular,may,mon,930,1,999,0,-1.8,92.893,-46.2,1.299,5099.1
29398,58,technician,married,professional.course,unknown,yes,no,cellular,apr,mon,483,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
31644,43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,83,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
5734,34,blue-collar,married,basic.6y,no,no,yes,telephone,may,mon,99,3,999,0,1.1,93.994,-36.4,4.857,5191.0
34192,29,services,single,high.school,no,yes,no,cellular,may,wed,240,3,999,1,-1.8,92.893,-46.2,1.281,5099.1
37551,61,management,married,university.degree,no,yes,no,cellular,aug,fri,209,2,4,2,-2.9,92.201,-31.4,0.869,5076.2
24090,32,admin.,single,university.degree,no,no,no,telephone,nov,mon,1239,1,999,0,-0.1,93.2,-42.0,4.406,5195.8
16891,45,admin.,married,unknown,unknown,yes,no,cellular,jul,thu,418,2,999,0,1.4,93.918,-42.7,4.962,5228.1
16883,29,entrepreneur,married,high.school,no,yes,no,cellular,jul,thu,169,1,999,0,1.4,93.918,-42.7,4.962,5228.1
35069,25,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,fri,109,5,999,0,-1.8,92.893,-46.2,1.25,5099.1
20042,31,management,single,university.degree,no,yes,no,cellular,aug,mon,72,1,999,0,1.4,93.444,-36.1,4.965,5228.1
33383,54,retired,divorced,professional.course,no,yes,no,telephone,may,tue,139,3,999,1,-1.8,92.893,-46.2,1.291,5099.1
23253,41,admin.,married,university.degree,no,no,no,cellular,aug,wed,108,4,999,0,1.4,93.444,-36.1,4.964,5228.1
23679,52,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,31,9,999,0,1.4,93.444,-36.1,4.962,5228.1
38206,86,retired,divorced,basic.4y,no,unknown,unknown,cellular,oct,wed,130,1,999,0,-3.4,92.431,-26.9,0.74,5017.5
14399,34,blue-collar,married,basic.4y,no,no,no,telephone,jul,mon,252,4,999,0,1.4,93.918,-42.7,4.962,5228.1
39480,70,retired,married,basic.4y,no,yes,no,telephone,apr,tue,268,2,999,1,-1.8,93.749,-34.6,0.642,5008.7
1615,51,services,married,high.school,no,yes,no,telephone,may,fri,57,2,999,0,1.1,93.994,-36.4,4.855,5191.0
26617,29,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,249,1,999,0,-0.1,93.2,-42.0,4.076,5195.8
16295,48,entrepreneur,single,university.degree,no,no,no,cellular,jul,tue,149,2,999,0,1.4,93.918,-42.7,4.961,5228.1
25665,33,services,single,high.school,no,no,no,cellular,nov,wed,244,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
29077,48,blue-collar,married,basic.6y,unknown,no,no,cellular,apr,fri,576,1,999,1,-1.8,93.075,-47.1,1.405,5099.1
15530,47,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,247,4,999,0,1.4,93.918,-42.7,4.957,5228.1
25368,50,admin.,married,university.degree,no,no,no,cellular,nov,tue,99,1,999,0,-0.1,93.2,-42.0,4.153,5195.8
6765,28,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,259,2,999,0,1.1,93.994,-36.4,4.857,5191.0
14166,30,admin.,single,university.degree,no,no,no,cellular,jul,mon,64,3,999,0,1.4,93.918,-42.7,4.962,5228.1
32703,27,admin.,single,university.degree,no,yes,no,cellular,may,mon,471,2,999,1,-1.8,92.893,-46.2,1.299,5099.1
27475,51,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,175,3,999,1,-0.1,93.2,-42.0,4.021,5195.8
2367,34,admin.,married,university.degree,no,no,no,telephone,may,tue,1167,1,999,0,1.1,93.994,-36.4,4.856,5191.0
32282,40,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,171,1,999,1,-1.8,92.893,-46.2,1.313,5099.1
14238,30,admin.,single,university.degree,no,no,no,cellular,jul,mon,171,4,999,0,1.4,93.918,-42.7,4.962,5228.1
36211,28,technician,single,university.degree,no,no,no,cellular,may,thu,68,2,999,0,-1.8,92.893,-46.2,1.27,5099.1
40625,34,unemployed,married,university.degree,no,yes,no,telephone,sep,mon,113,5,999,0,-1.1,94.199,-37.5,0.882,4963.6
36428,44,admin.,single,university.degree,no,no,no,cellular,jun,tue,924,2,4,1,-2.9,92.963,-40.8,1.262,5076.2
21177,30,technician,single,university.degree,no,yes,no,cellular,aug,mon,96,2,999,0,1.4,93.444,-36.1,4.963,5228.1
3997,31,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,mon,73,1,999,0,1.1,93.994,-36.4,4.858,5191.0
7075,45,technician,divorced,professional.course,no,no,no,telephone,may,thu,87,7,999,0,1.1,93.994,-36.4,4.86,5191.0
9489,45,housemaid,single,basic.9y,no,yes,no,telephone,jun,mon,113,1,999,0,1.4,94.465,-41.8,4.961,5228.1
7541,31,services,single,high.school,no,no,no,telephone,may,fri,76,3,999,0,1.1,93.994,-36.4,4.864,5191.0
29498,73,retired,married,basic.4y,no,yes,no,cellular,apr,mon,158,1,6,1,-1.8,93.075,-47.1,1.405,5099.1
3680,33,admin.,married,high.school,no,yes,yes,telephone,may,fri,230,1,999,0,1.1,93.994,-36.4,4.859,5191.0
24242,55,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,mon,70,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
22969,31,admin.,married,university.degree,no,no,no,cellular,aug,mon,119,9,999,0,1.4,93.444,-36.1,4.965,5228.1
18001,44,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,334,5,999,0,1.4,93.918,-42.7,4.963,5228.1
32296,37,blue-collar,married,basic.4y,no,no,yes,cellular,may,fri,269,1,999,0,-1.8,92.893,-46.2,1.313,5099.1
